source,source_id,doi,title,abstract,published,authors,venue,record_type,cited_by_count,url
OpenAlex,https://openalex.org/W7134266318,10.15662/ijrpetm.2024.0701009,From Deterministic Pipelines to Intelligent Orchestration: A Transformer-Driven Framework for LLM-Augmented DevOps Automation,"The convergence of Large Language Models (LLMs) and DevOps practices represents a transformative phase in software delivery automation, redefining how modern engineering teams design, deploy, monitor, and optimize software systems. While DevOps has traditionally focused on CI/CD pipelines, infrastructure as code, containerization, observability platforms, and scripted automation, recent advances in transformer-based LLMs introduce a new layer of adaptive, context-aware intelligence capable of interpreting natural language requirements, generating deployment configurations, summarizing distributed system logs, detecting anomalous patterns across telemetry streams, and even recommending or executing remediation steps. Unlike deterministic automation tools that rely on predefined rules and static workflows, LLM-driven systems leverage attention mechanisms and large-scale representation learning to reason across heterogeneous artifacts such as YAML files, Terraform modules, test cases, API schemas, and incident reports, enabling dynamic orchestration of complex DevOps workflows. By integrating foundational transformer research, empirical studies on code-trained LLM performance, and established MLOps architectural frameworks, this work synthesizes a comprehensive reference model for LLM-driven DevOps optimization that spans observability ingestion, prompt orchestration layers, retrieval-augmented reasoning, policy guardrails, and automated action pipelines. Through critical analysis of prior studies and industry implementations, we examine empirical performance evidence, system design trade-offs, governance considerations, security risks, scalability constraints, and cost–latency implications, ultimately outlining how LLM-based automation can augment human engineers, reduce mean time to resolution, improve deployment reliability, and accelerate continuous delivery while maintaining accountability and operational control within enterprise DevOps ecosystems.",2024-01-09,Shekar Vollem,International Journal of Research Publications in Engineering Technology and Management,article,0,https://doi.org/10.15662/ijrpetm.2024.0701009
OpenAlex,https://openalex.org/W7164303786,10.5281/zenodo.20637002,Large Language Model–Driven Automation For DevOps Workflow Optimization: An Evidence Mapping And Experimental Analysis Framework,"Large Language Models (LLMs) have emerged as transformative technologies for enhancing automation, intelligence, and decision-making across modern DevOps ecosystems. This research presents a comprehensive framework for Large Language Model–Driven Automation for DevOps Workflow Optimization through an evidence mapping and experimental analysis approach. The study systematically investigates the application of LLMs in key DevOps functions, including continuous integration and continuous deployment (CI/CD), infrastructure as code, incident management, log analysis, root cause identification, automated testing, security monitoring, and operational knowledge management. An evidence mapping methodology is employed to synthesize existing research, industrial practices, and emerging trends, providing a structured understanding of the current state of LLM adoption in DevOps environments. Furthermore, experimental evaluations are conducted to assess the effectiveness of LLM-driven automation in improving deployment efficiency, reducing manual intervention, accelerating incident resolution, enhancing workflow orchestration, and supporting intelligent decision-making. The proposed framework integrates natural language understanding, contextual reasoning, and adaptive automation capabilities to create a scalable and resilient DevOps ecosystem. Findings indicate that LLM-enabled automation significantly improves operational productivity, reduces system downtime, enhances software delivery performance, and strengthens collaboration between development and operations teams. The research contributes a practical and analytical foundation for organizations seeking to leverage generative artificial intelligence to optimize DevOps workflows while addressing challenges related to reliability, governance, security, and model transparency in enterprise-scale environments.",2024-05-25,Grace Phillips; Alexander Brooks; Victoria Lewis; Abigail Scott; Chaitanya Srinivas; Rishi Kumar,Zenodo (CERN European Organization for Nuclear Research),article,0,https://doi.org/10.5281/zenodo.20637002
OpenAlex,https://openalex.org/W7164330713,10.5281/zenodo.20637001,Large Language Model–Driven Automation For DevOps Workflow Optimization: An Evidence Mapping And Experimental Analysis Framework,"Large Language Models (LLMs) have emerged as transformative technologies for enhancing automation, intelligence, and decision-making across modern DevOps ecosystems. This research presents a comprehensive framework for Large Language Model–Driven Automation for DevOps Workflow Optimization through an evidence mapping and experimental analysis approach. The study systematically investigates the application of LLMs in key DevOps functions, including continuous integration and continuous deployment (CI/CD), infrastructure as code, incident management, log analysis, root cause identification, automated testing, security monitoring, and operational knowledge management. An evidence mapping methodology is employed to synthesize existing research, industrial practices, and emerging trends, providing a structured understanding of the current state of LLM adoption in DevOps environments. Furthermore, experimental evaluations are conducted to assess the effectiveness of LLM-driven automation in improving deployment efficiency, reducing manual intervention, accelerating incident resolution, enhancing workflow orchestration, and supporting intelligent decision-making. The proposed framework integrates natural language understanding, contextual reasoning, and adaptive automation capabilities to create a scalable and resilient DevOps ecosystem. Findings indicate that LLM-enabled automation significantly improves operational productivity, reduces system downtime, enhances software delivery performance, and strengthens collaboration between development and operations teams. The research contributes a practical and analytical foundation for organizations seeking to leverage generative artificial intelligence to optimize DevOps workflows while addressing challenges related to reliability, governance, security, and model transparency in enterprise-scale environments.",2024-05-25,Grace Phillips; Alexander Brooks; Victoria Lewis; Abigail Scott; Chaitanya Srinivas; Rishi Kumar,Zenodo (CERN European Organization for Nuclear Research),article,0,https://doi.org/10.5281/zenodo.20637001
OpenAlex,https://openalex.org/W7127350142,10.54660/.ijmrge.2022.3.6.935-948,"A Cloud-Driven CI/CD Automation Model Using Jenkins, GitHub Actions, and Infrastructure-as-Code Tools","Continuous Integration and Continuous Deployment (CI/CD) have become critical enablers of software agility and reliability in modern cloud-native ecosystems. This review explores a cloud-driven CI/CD automation model that integrates Jenkins, GitHub Actions, and Infrastructure-as-Code (IaC) tools such as Terraform and Ansible to achieve scalable, automated, and reproducible software delivery pipelines. The study emphasizes the synergy between these technologies in enhancing workflow orchestration, minimizing human error, and enabling rapid provisioning of development, testing, and production environments. Jenkins offers a robust, extensible automation framework, while GitHub Actions facilitates event-driven pipelines within the code repository, reducing integration complexity. When coupled with IaC, these systems provide immutable infrastructure, ensuring consistency across cloud deployments and enabling rapid rollback or recovery in case of failures. The paper further reviews comparative performance metrics, best practices for pipeline optimization, and security mechanisms for protecting build artifacts and credentials in hybrid and multi-cloud architectures. The discussion concludes with insights into emerging trends such as AI-assisted CI/CD, container-native pipelines, and policy-as-code integrations for compliance. This integrated review highlights the transformative potential of combining automation, cloud orchestration, and infrastructure management to achieve sustainable DevOps maturity in digital enterprises.",2022-01-01,Jolly I Ogbole; Odunayo Mercy Babatope; Winner Mayo; David Akokodaripon,International Journal of Multidisciplinary Research and Growth Evaluation,article,7,https://doi.org/10.54660/.ijmrge.2022.3.6.935-948
OpenAlex,https://openalex.org/W4413439050,10.2139/ssrn.5401126,Generative Ai Agents for End-to-End Software Delivery: From Code to Production Without Human Intervention,,2025-01-01,Kiran  Kumar Voruganti,SSRN Electronic Journal,preprint,0,https://doi.org/10.2139/ssrn.5401126
OpenAlex,https://openalex.org/W7165968122,10.1145/3793654.3793757,Software Testing Education in the LLM Era: Insights and Emerging Theory,"Large Language Models (LLMs) have been rapidly adopted across the software development lifecycle, becoming integral to modern engineering workflows. However, their use remains largely exploratory, with limited empirical studies and ongoing questions about their reliability. Despite this uncertainty, academic curricula must now adapt to reflect evolving industry practices. This raises a dilemma: how can educators integrate tools that remain under investigation yet are already essential for the next generation of professionals? This study takes early steps toward an empirically grounded theory of how LLMs are being integrated into software-testing education. Using an exploratory grounded design, we combine a focused review of five representative studies with a classroom case study in which graduate students contrasted manual and AI-assisted test-case design and reflected on their experiences. Developing such a grounded theoretical perspective provides a structured way to explain emerging educational dynamics and to guide future empirical and pedagogical work on responsible LLM integration.",2026-04-13,Samhitha Dwarakanath; Nathalia Nascimento; Everton Guimarães,,conference-paper,0,https://doi.org/10.1145/3793654.3793757
OpenAlex,https://openalex.org/W7128096616,,Evaluating the Vulnerability Landscape of LLM-Generated Smart Contracts,"Large language models (LLMs) have been widely adopted in modern software development lifecycles, where they are increasingly used to automate and assist code generation, significantly improving developer productivity and reducing development time. In the blockchain domain, developers increasingly rely on LLMs to generate and maintain smart contracts, the immutable, self-executing components of decentralized applications. Because deployed smart contracts cannot be modified, correctness and security are paramount, particularly in high-stakes domains such as finance and governance. Despite this growing reliance, the security implications of LLM-generated smart contracts remain insufficiently understood. In this work, we conduct a systematic security analysis of Solidity smart contracts generated by state-of-the-art LLMs, including ChatGPT, Gemini, and Sonnet. We evaluate these contracts against a broad set of known smart contract vulnerabilities to assess their suitability for direct deployment in production environments. Our extensive experimental study shows that, despite their syntactic correctness and functional completeness, LLM-generated smart contracts frequently exhibit severe security flaws that could be exploited in real-world settings. We further analyze and categorize these vulnerabilities, identifying recurring weakness patterns across different models. Finally, we discuss practical countermeasures and development guidelines to help mitigate these risks, offering actionable insights for both developers and researchers. Our findings aim to support safe integration of LLMs into smart contract development workflows and to strengthen the overall security of the blockchain ecosystem against future security failures.",2026-02-03,Hoang Long Do; Nasrin Sohrabi; Muneeb Ul Hassan,arXiv (Cornell University),preprint,0,http://arxiv.org/abs/2602.04039
OpenAlex,https://openalex.org/W7123360572,10.1109/access.2026.3652325,Methods and Techniques of Agentic Software Engineering: A Systematic Literature Review,"The development of agentic software engineering (ASE) is shifting the software development process, specifically by adopting autonomous agents into the fundamental software development process, where autonomous agents using large language models (LLMs) and artificial intelligence (AI) make decisions, write code, and collaborate across the entire software development lifecycle. The systematic review is a summary of literature on the agentic software engineering methodologies, frameworks, and techniques published in 2022-2025. We identify and compare methods based on autonomous coding, multi-agent systems, iterative refinement, and human-agent collaboration, drawing on 61 high-quality studies. We find that LLM-based agents show substantial potential in automated software engineering and that recent work is exploring new trends in agent cooperation, reasoning systems, and tool integration. We recognize such key challenges as the coordination procedures, reliability, explainability, and the ethical issues. This review characterizes the emerging role of agentic software engineering in improving the productivity of developers, the quality of their code, and the automation of their processes, and it offers a structured roadmap for future research. With the rapid evolution of the field, agentic approaches will tend to transform the conception, creation, and maintenance of software and provide more autonomous, adaptive, and intelligent systems.",2026-01-01,Nesreen Otoum; Nuha Elkhalili,IEEE Access,review,2,https://doi.org/10.1109/access.2026.3652325
OpenAlex,https://openalex.org/W7172305185,10.5281/zenodo.21780454,Requirements Analysis for LLM-Integrated Applications: An SDLC Perspective,"Abstract Requirements analysis establishes the foundation of the Software Development Lifecycle (SDLC) by providing a systematic approach to identify business needs, define software requirements, and evaluate key considerations before implementing a software application. Although the SDLC remains applicable to Large Language Model (LLM)-integrated applications, the probabilistic nature of LLMs introduces additional engineering considerations that are not explicitly addressed by traditional requirements analysis practices. This paper examines the impact of LLM integration on the requirements analysis phase of the SDLC. It compares traditional software application development with LLM-integrated application development and identifies the additional engineering considerations that arise during requirements analysis. The paper proposes a structured set of engineering considerations to support early engineering decision-making by organizing them into six categories: Business; Functional and Technical; Data and Information; Security, Privacy, and Governance; Operational; and Validation and Quality. Each category is accompanied by practical guiding questions to assist software engineers, architects, business analysts, and technical teams in evaluating whether and how LLM capabilities should be incorporated into software applications. The proposed set of engineering considerations complements existing requirements-engineering practices by extending traditional requirements analysis activities rather than replacing them. By identifying LLM-specific engineering considerations early in the SDLC, organizations can improve architectural decision-making, reduce implementation risks, and develop reliable, secure, maintainable, and business-focused LLM-integrated applications. Purpose The purpose of this conceptual scholarly work is to provide a practical guide for addressing a common challenge in the early planning of LLM-integrated applications. Organizations may be interested in adopting LLMs or integrating them into existing workflows but may still struggle to translate that interest into clear, reviewable, and feasible software requirements. This work helps organizations, businesses, and technical professionals develop a conceptual understanding of LLM-related requirements before actual implementation begins. It is not intended to replace existing software development workflows or propose a new methodology; rather, it supports early discussion and decision-making during requirements analysis. Keywords Requirements Analysis, Requirements Engineering, Software Development Lifecycle, SDLC, Large Language Models, LLM, Software Engineering, Software Architecture, Generative AI.",2026-08-03,Neha V. Khairnar,Zenodo (CERN European Organization for Nuclear Research),preprint,0,https://doi.org/10.5281/zenodo.21780454
OpenAlex,https://openalex.org/W7128008570,10.48550/arxiv.2602.04039,Evaluating the Vulnerability Landscape of LLM-Generated Smart Contracts,"Large language models (LLMs) have been widely adopted in modern software development lifecycles, where they are increasingly used to automate and assist code generation, significantly improving developer productivity and reducing development time. In the blockchain domain, developers increasingly rely on LLMs to generate and maintain smart contracts, the immutable, self-executing components of decentralized applications. Because deployed smart contracts cannot be modified, correctness and security are paramount, particularly in high-stakes domains such as finance and governance. Despite this growing reliance, the security implications of LLM-generated smart contracts remain insufficiently understood. In this work, we conduct a systematic security analysis of Solidity smart contracts generated by state-of-the-art LLMs, including ChatGPT, Gemini, and Sonnet. We evaluate these contracts against a broad set of known smart contract vulnerabilities to assess their suitability for direct deployment in production environments. Our extensive experimental study shows that, despite their syntactic correctness and functional completeness, LLM-generated smart contracts frequently exhibit severe security flaws that could be exploited in real-world settings. We further analyze and categorize these vulnerabilities, identifying recurring weakness patterns across different models. Finally, we discuss practical countermeasures and development guidelines to help mitigate these risks, offering actionable insights for both developers and researchers. Our findings aim to support safe integration of LLMs into smart contract development workflows and to strengthen the overall security of the blockchain ecosystem against future security failures.",2026-02-03,Hoang Long Do; Nasrin Sohrabi; Muneeb Ul Hassan,Open MIND,article,0,
OpenAlex,https://openalex.org/W7172351666,10.5281/zenodo.21780453,Requirements Analysis for LLM-Integrated Applications: An SDLC Perspective,"Abstract Requirements analysis establishes the foundation of the Software Development Lifecycle (SDLC) by providing a systematic approach to identify business needs, define software requirements, and evaluate key considerations before implementing a software application. Although the SDLC remains applicable to Large Language Model (LLM)-integrated applications, the probabilistic nature of LLMs introduces additional engineering considerations that are not explicitly addressed by traditional requirements analysis practices. This paper examines the impact of LLM integration on the requirements analysis phase of the SDLC. It compares traditional software application development with LLM-integrated application development and identifies the additional engineering considerations that arise during requirements analysis. The paper proposes a structured set of engineering considerations to support early engineering decision-making by organizing them into six categories: Business; Functional and Technical; Data and Information; Security, Privacy, and Governance; Operational; and Validation and Quality. Each category is accompanied by practical guiding questions to assist software engineers, architects, business analysts, and technical teams in evaluating whether and how LLM capabilities should be incorporated into software applications. The proposed set of engineering considerations complements existing requirements-engineering practices by extending traditional requirements analysis activities rather than replacing them. By identifying LLM-specific engineering considerations early in the SDLC, organizations can improve architectural decision-making, reduce implementation risks, and develop reliable, secure, maintainable, and business-focused LLM-integrated applications. Purpose The purpose of this conceptual scholarly work is to provide a practical guide for addressing a common challenge in the early planning of LLM-integrated applications. Organizations may be interested in adopting LLMs or integrating them into existing workflows but may still struggle to translate that interest into clear, reviewable, and feasible software requirements. This work helps organizations, businesses, and technical professionals develop a conceptual understanding of LLM-related requirements before actual implementation begins. It is not intended to replace existing software development workflows or propose a new methodology; rather, it supports early discussion and decision-making during requirements analysis. Keywords Requirements Analysis, Requirements Engineering, Software Development Lifecycle, SDLC, Large Language Models, LLM, Software Engineering, Software Architecture, Generative AI.",2026-08-03,Neha V. Khairnar,Zenodo (CERN European Organization for Nuclear Research),preprint,0,https://doi.org/10.5281/zenodo.21780453
OpenAlex,https://openalex.org/W4404427969,10.32628/cseit24106197,Transforming Software Development Through Generative AI : A Systematic Analysis of Automated Development Practices,"This article presents a comprehensive analysis of the transformative impact of Generative Artificial Intelligence (GenAI) on software development practices. Through systematic evaluation of implementations across multiple development environments, this article demonstrates how GenAI technologies significantly enhance four critical areas of the software development lifecycle: code generation, automated testing, intelligent code review, and predictive failure analysis. The findings indicate a 45% reduction in initial code development time through automated code generation, 60% improvement in test coverage through AI-driven test case creation, and 30% decrease in post-deployment issues through predictive failure analysis. The article employs a mixed-methods approach, combining quantitative analysis of development metrics from 50 software projects with qualitative assessments from 200 professional developers across diverse organizational contexts. Results reveal that organizations implementing GenAI-assisted development workflows experience a mean productivity increase of 37% while maintaining or improving code quality metrics. Additionally, the article identifies key integration challenges and provides a framework for effective GenAI adoption in software development environments. These findings contribute to the growing body of knowledge on AI-assisted software development and offer practical insights for organizations seeking to optimize their development processes through GenAI integration.",2024-11-13,Mitul Modi,International Journal of Scientific Research in Computer Science Engineering and Information Technology,article,9,https://doi.org/10.32628/cseit24106197
OpenAlex,https://openalex.org/W7140238274,,Orchestrating Human-AI Software Delivery: A Retrospective Longitudinal Field Study of Three Software Modernization Programs,"Evidence on AI in software engineering still leans heavily toward individual task completion, while evidence on team-level delivery remains scarce. We report a retrospective longitudinal field study of Chiron, an industrial platform that coordinates humans and AI agents across four delivery stages: analysis, planning, implementation, and validation. The study covers three real software modernization programs -- a COBOL banking migration (~30k LOC), a large accounting modernization (~400k LOC), and a .NET/Angular mortgage modernization (~30k LOC) -- observed across five delivery configurations: a traditional baseline and four successive platform versions (V1--V4). The benchmark separates observed outcomes (stage durations, task volumes, validation-stage issues, first-release coverage) from modeled outcomes (person-days and senior-equivalent effort under explicit staffing scenarios). Under baseline staffing assumptions, portfolio totals move from 36.0 to 9.3 summed project-weeks; modeled raw effort falls from 1080.0 to 232.5 person-days; modeled senior-equivalent effort falls from 1080.0 to 139.5 SEE-days; validation-stage issue load falls from 8.03 to 2.09 issues per 100 tasks; and first-release coverage rises from 77.0% to 90.5%. V3 and V4 add acceptance-criteria validation, repository-native review, and hybrid human-agent execution, simultaneously improving speed, coverage, and issue load. The evidence supports a central thesis: the largest gains appear when AI is embedded in an orchestrated workflow rather than deployed as an isolated coding assistant.",2026-03-20,Maximiliano Armesto; Christophe Kolb,arXiv (Cornell University),preprint,0,http://arxiv.org/abs/2603.20028
OpenAlex,https://openalex.org/W7140106280,10.48550/arxiv.2603.20028,Orchestrating Human-AI Software Delivery: A Retrospective Longitudinal Field Study of Three Software Modernization Programs,"Evidence on AI in software engineering still leans heavily toward individual task completion, while evidence on team-level delivery remains scarce. We report a retrospective longitudinal field study of Chiron, an industrial platform that coordinates humans and AI agents across four delivery stages: analysis, planning, implementation, and validation. The study covers three real software modernization programs -- a COBOL banking migration (~30k LOC), a large accounting modernization (~400k LOC), and a .NET/Angular mortgage modernization (~30k LOC) -- observed across five delivery configurations: a traditional baseline and four successive platform versions (V1--V4). The benchmark separates observed outcomes (stage durations, task volumes, validation-stage issues, first-release coverage) from modeled outcomes (person-days and senior-equivalent effort under explicit staffing scenarios). Under baseline staffing assumptions, portfolio totals move from 36.0 to 9.3 summed project-weeks; modeled raw effort falls from 1080.0 to 232.5 person-days; modeled senior-equivalent effort falls from 1080.0 to 139.5 SEE-days; validation-stage issue load falls from 8.03 to 2.09 issues per 100 tasks; and first-release coverage rises from 77.0% to 90.5%. V3 and V4 add acceptance-criteria validation, repository-native review, and hybrid human-agent execution, simultaneously improving speed, coverage, and issue load. The evidence supports a central thesis: the largest gains appear when AI is embedded in an orchestrated workflow rather than deployed as an isolated coding assistant.",2026-03-20,Maximiliano Armesto; Christophe Kolb,arXiv (Cornell University),preprint,0,https://doi.org/10.48550/arxiv.2603.20028
OpenAlex,https://openalex.org/W7168286780,10.5281/zenodo.21362534,Eliminating Human Intervention in the Software Development Lifecycle: A Novel Agentic Paradigm for Scalable Infrastructure Maintenance,"The persistent requirement for human intervention within software development and maintenance workflows has become the defining productivity bottleneck in modern platform engineering. Despite dramatic advances in AI-assisted code generation, the downstream lifecycle stages of build triage, code review, test authoring, and production incident response continue to impose a linear scaling constraint on engineering organizations: increasing software output requires proportional increases in human labor. This article presents a comprehensive Autonomous Software Engineering framework that deploys AI agents across all phases of the Software Development Lifecycle (SDLC), from requirement synthesis and autonomous code generation through self-healing build repair, AI-driven code review, generative test creation, and autonomous production monitoring. The framework leverages Model Context Protocol (MCP) interfaces to grant agents structured access to CI/CD pipelines, code repositories, test infrastructure, and operational telemetry, enabling end-to-end lifecycle automation without human intermediation for routine operations. Empirical evidence from large-scale deployments indicates that autonomous triage systems can reclaim 30 to 40 percent of engineering bandwidth currently consumed by environmental maintenance, while AI-driven code review reduces human review latency by up to 40 percent. The article examines the architectural requirements, operational risks, and organizational implications of this transition, with particular attention to the governance mechanisms required to maintain quality and safety in fully automated pipelines.",2026-07-13,Sowjanya Puligadda,Zenodo (CERN European Organization for Nuclear Research),article,0,https://doi.org/10.5281/zenodo.21362534
OpenAlex,https://openalex.org/W7167739299,10.33411/ijist/1813,From Automation to Autonomy: A Survey of Agentic Workflows in CI/CD Orchestration,"Continuous Integration and Continuous Deployment (CI/CD) pipelines are foundational to modern software delivery, yet remain reliant on rigid, pre-defined scripts that lack the flexibility to handle unforeseen anomalies. While prior surveys have examined Large Language Model (LLM) agents for general software engineering tasks, none have focused specifically on CI/CD orchestration and the transition from automation to autonomy. Through a structured review of 72 papers published between 2023 and 2025 and sourced from IEEE Xplore, ACM Digital Library, and arXiv, this survey addresses that gap. The 72 studies are distributed across three primary application domains: autonomous code generation and repair (28 papers), intelligent verification and environment setup (23 papers), and incident management with root cause analysis (21 papers). We propose the PARA (Perception, Action, Reasoning, Reflection) framework as an operational lens for analyzing agentic CI/CD systems. Comparative analysis of five representative systems yields concrete performance figures: SWE-agent resolves 12.5% of issues against a 3.8% scripted baseline; the DEI multi-agent committee reaches 34.3% versus 27.3% for single-agent baselines; CXXCrafter achieves 71.2% success on C/C++ builds compared with 45% for general-purpose agents; MACOG reaches 74.02% on Terraform synthesis, dropping to 61.45% when its Security Prover is ablated; and Flow reports a 67% reduction in Mean Time to Resolution for incident triage. Reported task success across the 72 studies ranges from 15% to 75% as a function of task complexity, and self-correction loops add a further 4–5% per iteration at exponential token cost. Challenges spanning economic viability, security risks, and reliability concerns are systematically analyzed. We conclude that the shift from scripted automation to autonomous agents represents a significant evolution in DevOps practices toward intent-driven orchestration, and outline future directions, including Knowledge Graph-augmented LLMs and standardized Agent-Tool Protocols.",2026-05-14,Ali Amar; Ibrahim Qaiser; Ayesha Kanwal,International Journal of Innovations in Science and Technology,article,0,https://doi.org/10.33411/ijist/1813
OpenAlex,https://openalex.org/W7168273425,10.5281/zenodo.21362533,Eliminating Human Intervention in the Software Development Lifecycle: A Novel Agentic Paradigm for Scalable Infrastructure Maintenance,"The persistent requirement for human intervention within software development and maintenance workflows has become the defining productivity bottleneck in modern platform engineering. Despite dramatic advances in AI-assisted code generation, the downstream lifecycle stages of build triage, code review, test authoring, and production incident response continue to impose a linear scaling constraint on engineering organizations: increasing software output requires proportional increases in human labor. This article presents a comprehensive Autonomous Software Engineering framework that deploys AI agents across all phases of the Software Development Lifecycle (SDLC), from requirement synthesis and autonomous code generation through self-healing build repair, AI-driven code review, generative test creation, and autonomous production monitoring. The framework leverages Model Context Protocol (MCP) interfaces to grant agents structured access to CI/CD pipelines, code repositories, test infrastructure, and operational telemetry, enabling end-to-end lifecycle automation without human intermediation for routine operations. Empirical evidence from large-scale deployments indicates that autonomous triage systems can reclaim 30 to 40 percent of engineering bandwidth currently consumed by environmental maintenance, while AI-driven code review reduces human review latency by up to 40 percent. The article examines the architectural requirements, operational risks, and organizational implications of this transition, with particular attention to the governance mechanisms required to maintain quality and safety in fully automated pipelines.",2026-07-13,Sowjanya Puligadda,Zenodo (CERN European Organization for Nuclear Research),article,0,https://doi.org/10.5281/zenodo.21362533
OpenAlex,https://openalex.org/W7127270663,10.1201/9781003492252-7,Transforming Software Engineering and Software Acquisition with Large Language Models,"Large language models (LLMs) are a form of generative AI that have become engines of transformation in software engineering and software acquisition. Convenient access to chat-based LLMs trained extensively with vetted software data are enabling software engineers and developers to accelerate common tasks, including drafting requirements, generating code, and/or creating tests for common scenarios. Many development environments and tools now integrate with application programming interfaces (APIs) offered by LLMs to create new interactive workflows. There are pros and cons, however, of applying LLMs throughout the software development lifecycle (SDLC). One con is that LLMs can generate incorrect answers, such as code with known security vulnerabilities, semantically incorrect code even if it compiles, and software tests that are incomplete. One pro is that LLMs can generate multiple alternative responses to a given request rapidly, allowing users to explore outcomes they otherwise may not be able to do. LLMs interact with users in the form of structured inputs, known as prompts, that can customize and improve LLM output. Prompts provide a powerful mechanism to develop and leverage patterns that improve the effectiveness of LLMs, including for common software engineering tasks. Effective prompt engineering can thus enhance the performance of LLMs for specific software development activities. This chapter addresses the question of whether the transformative changes associated with LLMs will yield more efficient software development methods and tools and create different software engineering workflows with meaningful improvements. To answer this question, we review the use cases of using LLMs on common software engineering activities and combine these insights to discuss the potential impact of LLMs across the SDLC.",2026-02-03,John E. Robert; İpek Özkaya; Douglas C. Schmidt,,book-chapter,0,https://doi.org/10.1201/9781003492252-7
OpenAlex,https://openalex.org/W4394885152,10.47392/irjaeh.2024.0116,Steve Jobs: Pioneering AI in Software Engineering,"""STEVE JOBS: Pioneering AI in Software Engineering"" presents a revolutionary approach to software development, integrating large language models (LLMs) into traditional methodologies. This paradigm, inspired by the visionary leadership of Steve Jobs, leverages LLMs to streamline the software development lifecycle (SDLC), incorporating both the waterfall model and agile methodology. The implementation involves the orchestration of software agents, representing various roles in the development process, fostering collaborative dialogue through natural language communication. This innovative framework, inspired by the principles embodied by Steve Jobs, facilitates efficient decision-making and enhances productivity across all stages of software development. Moreover, empirical studies demonstrate the versatility and effectiveness of this approach, highlighting its potential to transform the software engineering landscape. By pioneering AI integration in software engineering, ""STEVE JOBS"" opens doors to new possibilities, heralding a future where technology and human ingenuity converge to drive unprecedented innovation.",2024-04-17,M Priyadharasini; Sriswarna Sriram; Sudhar Aathith T; N. Vigneshwaran,International Research Journal on Advanced Engineering Hub (IRJAEH),article,1,https://doi.org/10.47392/irjaeh.2024.0116
OpenAlex,https://openalex.org/W7153572517,10.5281/zenodo.19506963,"AI-First Software Development Lifecycle: An Agent-Driven Framework for Autonomous Planning, Coding, Testing, and Deployment","In the era of automation, society has invested significant effort in automating repetitive processes across various sectors to reduce the manufacturing time of many products. However, we have not given similar attention to automating software development, as it involves complex decision-making, contextual understanding, and requires human expertise and coordination. Historically, most organizations followed the waterfall methodology for the Software Development Life Cycle (SDLC), and in the early 21st century, they rapidly adopted agile methodologies with the expectation of delivering more robust and scalable products within a shorter timeframe. However, human involvement has remained central in all these methodologies until the emergence of Agentic AI. Agentic AI has the potential to transform software development in ways that have not been previously explored. In this paper, we propose an agent-driven SDLC framework that adopts an AI-first approach to software development, where human involvement is limited to governance and decision-making. The framework introduces a Central Orchestrator Agent that coordinates with specialized agents responsible for backlog planning, solution architecture, code generation, automated testing, code review, CI/CD, deployment orchestration, and production monitoring with self-healing capabilities. This AI-first approach can significantly reduce human effort and software release time, maintain high code quality through automated validation, and enable rapid incident response through autonomous hotfix generation and rollback mechanisms.",2026-02-22,Ambar Nath Saha; Debashis Patra,Zenodo (CERN European Organization for Nuclear Research),other,0,https://doi.org/10.5281/zenodo.19506963
OpenAlex,https://openalex.org/W4412704093,10.1145/3696630.3728721,Enhancing Human-IDE Interaction in the SDLC using LLM-based Mediator Agents,"Large Language Model (LLM)-based autonomous agents provide state-of-the-art performance in various tasks throughout the Software Development Lifecycle (SDLC). Although these agents can be integrated into Integrated Development Environments (IDEs), standalone applications impose cognitive burdens on programmers due to fragmented tool usage across the SDLC. This paper proposes a framework for a mediator agent that serves as the unified interface between the programmer, IDE tools, agentic tools, and external multi-agent systems. The framework aims to simplify interaction, reduce context switching, and automate the orchestration of the IDE tools. By aligning with proposed levels of SE automation, the mediator agent sets the stage for next-generation human-computer collaboration, enhancing productivity, and advancing software engineering automation.",2025-06-23,Z. Li; Maliheh Izadi,,conference-paper,0,https://doi.org/10.1145/3696630.3728721
OpenAlex,https://openalex.org/W4411438886,10.2139/ssrn.5253470,Redefining Software Engineer Performance in the AI-Augmented Era: A Value-Centric and Quality-Driven Framework for Evaluation via Intelligent Platform Orchestration,,2025-01-01,Lonnie McRorey; Dan Diachenko; Carlos Acuña; Julio Leyva Haza; Cas Rodriguez; José Antonio Díaz Marentes,SSRN Electronic Journal,preprint,0,https://doi.org/10.2139/ssrn.5253470
