scenario_id,domain,partition,construction_stratum,challenge_family,policy,decision,outcome,checked,check_count,check_cost,budget,budget_exceeded,safe_to_act,risk_before,risk_after,risk_threshold,realized_harm,slack,positive_slack,triggered_authorization_count,triggered_authorization_harm,authorization_infeasible,planned_decision,safe_probability_proxy,objective
RB-HR-03,human_resources,development,current,none,CONTRACT_ONLY,ACT,safe_success,RB-HR-03-X87EE9512;RB-HR-03-XBBF8F431,2,1.4,0.95,True,True,0.28856867506779793,0.15249216841784313,,0.0,0.0,False,0,False,False,ACT,,
RB-HR-05,human_resources,validation,current,none,CONTRACT_ONLY,ACT,safe_success,RB-HR-05-XA2C6DC85;RB-HR-05-XC87B187D,2,0.6,0.55,True,True,0.1667824733424404,0.029294367754263376,,0.0,0.0,False,0,False,False,ACT,,
RB-HR-06,human_resources,development,current,none,CONTRACT_ONLY,ACT,safe_success,RB-HR-06-XA65B2024;RB-HR-06-XD0A4D08A,2,0.8,0.75,True,True,0.24171712428390926,0.06225212976718206,,0.0,0.0,False,0,False,False,ACT,,
RB-HR-08,human_resources,validation,single,staleness_or_dependent_change,CONTRACT_ONLY,ASK,protected_block,RB-HR-08-X8CB9B160;RB-HR-08-X9DD20C9B,2,1.2,1.15,True,False,0.16175403236835595,0.08160975528241755,,0.0,0.0,False,0,False,False,ASK,,
RB-HR-09,human_resources,development,single,staleness_or_dependent_change,CONTRACT_ONLY,REFRESH,protected_block,RB-HR-09-X341DA2BF;RB-HR-09-X864E6186,2,1.2,0.55,True,False,0.12807553891796855,0.03216188237056899,,0.0,0.0,False,0,False,False,REFRESH,,
RB-HR-10,human_resources,development,single,staleness_or_dependent_change,CONTRACT_ONLY,ACT,harmful_action,RB-HR-10-X52E8711F;RB-HR-10-XD83AE0F7,2,1.4,0.75,True,False,0.3402730678959317,0.09336444451815913,,0.7000000000000001,0.0,False,0,False,False,ACT,,
RB-HR-11,human_resources,development,single,staleness_or_dependent_change,CONTRACT_ONLY,ASK,protected_block,RB-HR-11-X31FC8452;RB-HR-11-XCC80B37F,2,0.6,0.95,False,False,0.23989954727764434,0.07727091618044901,,0.0,0.0,False,0,False,False,ASK,,
RB-HR-13,human_resources,development,correlated,correlated_state_authority,CONTRACT_ONLY,ASK,protected_block,RB-HR-13-X02D3691A;RB-HR-13-X636A8BDB,2,1.4,0.55,True,False,0.21113918544247237,0.054838023110362705,,0.0,0.0,False,0,False,False,ASK,,
RB-HR-14,human_resources,validation,correlated,correlated_state_authority,CONTRACT_ONLY,ASK,protected_block,RB-HR-14-X70D8BBCE;RB-HR-14-XAE282C10,2,0.4,0.75,False,False,0.431240615979992,0.15661017392210197,,0.0,0.0,False,0,False,False,ASK,,
RB-HR-16,human_resources,validation,independent,independent_dual_failure,CONTRACT_ONLY,ASK,protected_block,RB-HR-16-X1607D023;RB-HR-16-XB956E5A3,2,1.0,1.15,False,False,0.3909052422686161,0.15191381001347554,,0.0,0.0,False,0,False,False,ASK,,
RB-PRI-04,privacy,development,current,none,CONTRACT_ONLY,ACT,safe_success,RB-PRI-04-X72757B14;RB-PRI-04-XE116A109,2,0.6,1.15,False,True,0.49036219296707095,0.2765677421422263,,0.0,0.0,False,0,False,False,ACT,,
RB-PRI-05,privacy,development,current,none,CONTRACT_ONLY,ACT,safe_success,RB-PRI-05-X95218C82;RB-PRI-05-X95C2617B,2,1.0,0.55,True,True,0.3106724017033828,0.05826903538797543,,0.0,0.0,False,0,False,False,ACT,,
RB-PRI-06,privacy,validation,current,none,CONTRACT_ONLY,ACT,safe_success,RB-PRI-06-X5610EC43;RB-PRI-06-XDA6A034E,2,1.0,0.75,True,True,0.4451860672182491,0.12496110249082282,,0.0,0.0,False,0,False,False,ACT,,
RB-PRI-07,privacy,validation,single,staleness_or_dependent_change,CONTRACT_ONLY,ACT,harmful_action,RB-PRI-07-X37B103B3;RB-PRI-07-XD82FDF1C,2,0.8,0.95,False,False,0.26117817515278113,0.10937642511815063,,0.525,0.0,False,0,False,False,ACT,,
RB-PRI-08,privacy,development,single,staleness_or_dependent_change,CONTRACT_ONLY,ASK,protected_block,RB-PRI-08-X53FD6F42;RB-PRI-08-X7EFFDA68,2,1.4,1.15,True,False,0.24996387022940314,0.12322629697015125,,0.0,0.0,False,0,False,False,ASK,,
RB-PRI-10,privacy,development,single,staleness_or_dependent_change,CONTRACT_ONLY,ACT,harmful_action,RB-PRI-10-X37DAFD7A;RB-PRI-10-X63BFAECF,2,1.0,0.75,True,False,0.1577799978991546,0.03657966669430969,,0.35000000000000003,0.0,False,0,False,False,ACT,,
RB-PRI-11,privacy,development,single,staleness_or_dependent_change,CONTRACT_ONLY,ASK,protected_block,RB-PRI-11-X31F0AA89;RB-PRI-11-X4A84A1E7,2,1.2,0.95,True,False,0.25618570451001244,0.06030518713533675,,0.0,0.0,False,0,False,False,ASK,,
RB-PRI-12,privacy,development,single,staleness_or_dependent_change,CONTRACT_ONLY,REFRESH,protected_block,RB-PRI-12-X1671CBBB;RB-PRI-12-XB44DEFCD,2,1.2,1.15,True,False,0.2635052492218715,0.09939120633885991,,0.0,0.0,False,0,False,False,REFRESH,,
RB-PRI-13,privacy,development,correlated,correlated_state_authority,CONTRACT_ONLY,ASK,protected_block,RB-PRI-13-X8A6FAB15;RB-PRI-13-XA1266C30,2,1.2,0.55,True,False,0.32173590162662463,0.08356270188245754,,0.0,0.0,False,0,False,False,ASK,,
RB-PRI-14,privacy,validation,correlated,correlated_state_authority,CONTRACT_ONLY,ASK,protected_block,RB-PRI-14-X2218F93E;RB-PRI-14-X5967E4B4,2,1.0,0.75,True,False,0.49284641826284803,0.17898305591097366,,0.0,0.0,False,0,False,False,ASK,,
RB-PRI-15,privacy,validation,independent,independent_dual_failure,CONTRACT_ONLY,ASK,protected_block,RB-PRI-15-X40A20D07;RB-PRI-15-X82478DA8,2,1.0,0.95,True,False,0.22778975871151633,0.06760147640587219,,0.0,0.0,False,0,False,False,ASK,,
RB-PRI-16,privacy,development,independent,independent_dual_failure,CONTRACT_ONLY,ASK,protected_block,RB-PRI-16-X08DD10F5;RB-PRI-16-XBA4AA86D,2,0.8,1.15,False,False,0.3909052422686161,0.15191381001347554,,0.0,0.0,False,0,False,False,ASK,,
RB-COM-02,commerce,validation,current,none,FIXED_0.10,ACT,safe_success,RB-COM-02-X177EE340;RB-COM-02-X471E4D59;RB-COM-02-X7A21EA55,3,1.2,0.75,True,True,0.2017826882054691,0.009828172799999995,,0.0,0.0,False,0,False,False,ACT,,
RB-COM-03,commerce,development,current,none,FIXED_0.10,ACT,safe_success,RB-COM-03-X26CBBEC5;RB-COM-03-X375D01B9;RB-COM-03-X5631155A,3,1.8,0.95,True,True,0.25751003928770594,0.015465984000000009,,0.0,0.0,False,0,False,False,ACT,,
RB-COM-05,commerce,development,current,none,FIXED_0.10,ACT,safe_success,RB-COM-05-XD1CFAEC1;RB-COM-05-XD1E7097A,2,1.0,0.55,True,True,0.11118831556162694,0.01952957850284229,,0.0,0.0,False,0,False,False,ACT,,
RB-COM-06,commerce,validation,current,none,FIXED_0.10,ACT,safe_success,RB-COM-06-X09EE922E;RB-COM-06-X123C99D8;RB-COM-06-XA4D28CE2,3,1.8,0.75,True,True,0.16114474952260616,0.007644134399999997,,0.0,0.0,False,0,False,False,ACT,,
RB-COM-07,commerce,development,single,staleness_or_dependent_change,FIXED_0.10,REFRESH,protected_block,RB-COM-07-X120F2B85;RB-COM-07-X349DCA89;RB-COM-07-XB7A71675,3,1.0,0.95,True,False,0.18062021139732107,0.009828172799999995,,0.0,0.0,False,0,False,False,REFRESH,,
RB-COM-08,commerce,validation,single,staleness_or_dependent_change,FIXED_0.10,ASK,protected_block,RB-COM-08-X03EAA6B3;RB-COM-08-X6BE7162A;RB-COM-08-XA44B0E98,3,1.6,1.15,True,False,0.1386463134585908,0.006552115199999998,,0.0,0.0,False,0,False,False,ASK,,
RB-COM-09,commerce,development,single,staleness_or_dependent_change,FIXED_0.10,REFRESH,protected_block,RB-COM-09-X04CC75BC;RB-COM-09-X160B8C80;RB-COM-09-XB7F348BE,3,0.8,0.55,True,False,0.16466855003738815,0.009828172800000045,,0.0,0.0,False,0,False,False,REFRESH,,
RB-COM-10,commerce,development,single,staleness_or_dependent_change,FIXED_0.10,REFRESH,protected_block,RB-COM-10-X6109B72F;RB-COM-10-XE4662A79;RB-COM-10-XFE6D2172,3,1.8,0.75,True,False,0.2069270339994403,0.011599488000000007,,0.0,0.0,False,0,False,False,REFRESH,,
RB-COM-11,commerce,development,single,staleness_or_dependent_change,FIXED_0.10,ASK,protected_block,RB-COM-11-X4BB922CE;RB-COM-11-XE67C8006,2,0.8,0.95,False,False,0.19088494618849322,0.04090670355952773,,0.0,0.0,False,0,False,False,ASK,,
RB-COM-12,commerce,development,single,staleness_or_dependent_change,FIXED_0.10,REFRESH,protected_block,RB-COM-12-X0BA83FE9;RB-COM-12-X140C928D;RB-COM-12-XFCBC3435,3,1.4,1.15,True,False,0.24529180104571638,0.011599488000000007,,0.0,0.0,False,0,False,False,REFRESH,,
RB-COM-14,commerce,validation,correlated,correlated_state_authority,FIXED_0.10,ASK,protected_block,RB-COM-14-X3692073F;RB-COM-14-X5F7D165C;RB-COM-14-X6D639ED9,3,1.6,0.75,True,False,0.4676990605991042,0.020621312000000017,,0.0,0.0,False,0,False,False,ASK,,
RB-COM-16,commerce,development,independent,independent_dual_failure,FIXED_0.10,ASK,protected_block,RB-COM-16-X6890B661;RB-COM-16-X992C25DD;RB-COM-16-XE05C85F8,3,1.8,1.15,True,False,0.5862276175630516,0.02970100000000009,,0.0,0.0,False,0,False,False,ASK,,
RB-CYB-01,cybersecurity,validation,current,none,FIXED_0.10,ACT,safe_success,RB-CYB-01-X181D5FF7,1,0.2,0.55,False,True,0.28585274384085557,0.1112473838373004,,0.0,0.0,False,0,False,False,ACT,,
RB-CYB-03,cybersecurity,development,current,none,FIXED_0.10,ACT,safe_success,RB-CYB-03-X50967BEE;RB-CYB-03-X67FBC3C9;RB-CYB-03-XB55CB3AF,3,2.0,0.95,True,True,0.28856867506779793,0.018043648000000013,,0.0,0.0,False,0,False,False,ACT,,
RB-CYB-05,cybersecurity,development,current,none,FIXED_0.10,ACT,safe_success,RB-CYB-05-X199D37C4;RB-CYB-05-XF9E0F302,2,0.8,0.55,True,True,0.1667824733424404,0.029294367754263376,,0.0,0.0,False,0,False,False,ACT,,
RB-CYB-06,cybersecurity,validation,current,none,FIXED_0.10,ACT,safe_success,RB-CYB-06-X1005C3E2;RB-CYB-06-X974691EA;RB-CYB-06-XB4AEC017,3,1.2,0.75,True,True,0.24171712428390926,0.011466201599999995,,0.0,0.0,False,0,False,False,ACT,,
RB-CYB-07,cybersecurity,development,single,staleness_or_dependent_change,FIXED_0.10,REFRESH,protected_block,RB-CYB-07-X23AB31DE;RB-CYB-07-X50430746;RB-CYB-07-X51730FAB,3,0.8,0.95,False,False,0.31127896280700823,0.018043648000000013,,0.0,0.0,False,0,False,False,REFRESH,,
RB-CYB-09,cybersecurity,development,single,staleness_or_dependent_change,FIXED_0.10,REFRESH,protected_block,RB-CYB-09-X4936AC82;RB-CYB-09-X94A125D7;RB-CYB-09-XB3CBB9D9,3,1.2,0.55,True,False,0.28506973076151537,0.018043648000000013,,0.0,0.0,False,0,False,False,REFRESH,,
RB-CYB-10,cybersecurity,development,single,staleness_or_dependent_change,FIXED_0.10,REFRESH,protected_block,RB-CYB-10-X8CA37DDE;RB-CYB-10-X942783B0;RB-CYB-10-XFEF94B0C,3,1.0,0.75,True,False,0.25520480092194875,0.01353273600000001,,0.0,0.0,False,0,False,False,REFRESH,,
RB-CYB-12,cybersecurity,development,single,staleness_or_dependent_change,FIXED_0.10,REFRESH,protected_block,RB-CYB-12-XC9D5F7F5;RB-CYB-12-XCA362A87;RB-CYB-12-XE88740BC,3,1.8,1.15,True,False,0.3777968509475592,0.018043648000000013,,0.0,0.0,False,0,False,False,REFRESH,,
RB-CYB-13,cybersecurity,validation,correlated,correlated_state_authority,FIXED_0.10,ASK,protected_block,RB-CYB-13-X1491B823;RB-CYB-13-X1E13EE7C;RB-CYB-13-X2DD6E382,3,1.4,0.55,True,False,0.28151891392329653,0.01941856000000001,,0.0,0.0,False,0,False,False,ASK,,
RB-CYB-14,cybersecurity,development,correlated,correlated_state_authority,FIXED_0.10,ASK,protected_block,RB-CYB-14-X465F0665;RB-CYB-14-X6AF9C166;RB-CYB-14-X6EE5F78F,3,1.8,0.75,True,False,0.431240615979992,0.01941856000000001,,0.0,0.0,False,0,False,False,ASK,,
RB-CYB-15,cybersecurity,validation,independent,independent_dual_failure,FIXED_0.10,ASK,protected_block,RB-CYB-15-X1A44E862;RB-CYB-15-X84496428;RB-CYB-15-X9ACC1E54,3,1.4,0.95,True,False,0.2838985900823467,0.018043648000000013,,0.0,0.0,False,0,False,False,ASK,,
RB-CYB-16,cybersecurity,development,independent,independent_dual_failure,FIXED_0.10,ASK,protected_block,RB-CYB-16-X0CF29A73;RB-CYB-16-X14361B93;RB-CYB-16-XF3769DD2,3,2.0,1.15,True,False,0.36285195522913033,0.018043648000000013,,0.0,0.0,False,0,False,False,ASK,,
RB-FIN-01,finance,development,current,none,FIXED_0.10,ACT,safe_success,RB-FIN-01-X678270CA,1,0.2,0.55,False,True,0.32668885010383497,0.12713986724262902,,0.0,0.0,False,0,False,False,ACT,,
RB-FIN-02,finance,validation,current,none,FIXED_0.10,ACT,safe_success,RB-FIN-02-XB7006EB5;RB-FIN-02-XBC4116CE;RB-FIN-02-XBE522C76,3,1.2,0.75,True,True,0.350179316472424,0.018043648000000013,,0.0,0.0,False,0,False,False,ACT,,
RB-FIN-04,finance,development,current,none,FIXED_0.10,ACT,safe_success,RB-FIN-04-X45618316;RB-FIN-04-XA0B11FF6;RB-FIN-04-XB3349F6B,3,2.2,1.15,True,True,0.46980191066992333,0.020621312000000017,,0.0,0.0,False,0,False,False,ACT,,
RB-FIN-05,finance,development,current,none,FIXED_0.10,ACT,safe_success,RB-FIN-05-X78E61A03;RB-FIN-05-XBE3E6D55,2,0.6,0.55,True,True,0.2509658838898501,0.049674265370467326,,0.0,0.0,False,0,False,False,ACT,,
RB-FIN-06,finance,development,current,none,FIXED_0.10,ACT,safe_success,RB-FIN-06-X67DA776D;RB-FIN-06-X7E7D0AC4;RB-FIN-06-X9510084E,3,1.6,0.75,True,True,0.39983708427481157,0.020621312000000017,,0.0,0.0,False,0,False,False,ACT,,
RB-FIN-07,finance,development,single,staleness_or_dependent_change,FIXED_0.10,REFRESH,protected_block,RB-FIN-07-XA3DEF4D9;RB-FIN-07-XC298A1DD;RB-FIN-07-XD76127CE,3,1.2,0.95,True,False,0.21072357996354132,0.011466201600000054,,0.0,0.0,False,0,False,False,REFRESH,,
RB-FIN-08,finance,development,single,staleness_or_dependent_change,FIXED_0.10,ASK,protected_block,RB-FIN-08-X408EE25A;RB-FIN-08-XB12F7309;RB-FIN-08-XF774B76C,3,0.8,1.15,False,False,0.24263104855253392,0.011466201600000054,,0.0,0.0,False,0,False,False,ASK,,
RB-FIN-10,finance,validation,single,staleness_or_dependent_change,FIXED_0.10,REFRESH,protected_block,RB-FIN-10-X8B96135B;RB-FIN-10-XCAC3665A;RB-FIN-10-XEDC62660,3,1.4,0.75,True,False,0.40895149282865617,0.02219264000000001,,0.0,0.0,False,0,False,False,REFRESH,,
RB-FIN-11,finance,validation,single,staleness_or_dependent_change,FIXED_0.10,ASK,protected_block,RB-FIN-11-X96D1D8C4;RB-FIN-11-X986B2339,2,1.4,0.95,True,False,0.41368504873183753,0.09097812055428678,,0.0,0.0,False,0,False,False,ASK,,
RB-FIN-13,finance,development,correlated,correlated_state_authority,FIXED_0.10,ASK,protected_block,RB-FIN-13-X27723097;RB-FIN-13-XCE05023D;RB-FIN-13-XF08A7E43,3,1.2,0.55,True,False,0.25652297488861414,0.018043648000000013,,0.0,0.0,False,0,False,False,ASK,,
RB-FIN-14,finance,development,correlated,correlated_state_authority,FIXED_0.10,ASK,protected_block,RB-FIN-14-X149C192F;RB-FIN-14-X9E8D786D;RB-FIN-14-XF7C9B25B,3,1.6,0.75,True,False,0.30692750851816214,0.01353273600000001,,0.0,0.0,False,0,False,False,ASK,,
RB-FIN-15,finance,validation,independent,independent_dual_failure,FIXED_0.10,ASK,protected_block,RB-FIN-15-X939D4705;RB-FIN-15-XB5CF0A97;RB-FIN-15-XD3493B45,3,1.4,0.95,True,False,0.18669211201317001,0.011466201600000054,,0.0,0.0,False,0,False,False,ASK,,
RB-HCA-01,healthcare_administration,validation,current,none,FIXED_0.10,ACT,safe_success,RB-HCA-01-X6E7A92A3,1,0.6,0.55,True,True,0.20249547381213673,0.06652688278477223,,0.0,0.0,False,0,False,False,ACT,,
RB-HCA-02,healthcare_administration,validation,current,none,FIXED_0.10,ACT,safe_success,RB-HCA-02-X0032E734;RB-HCA-02-X416A06EE;RB-HCA-02-XCC076009,3,1.4,0.75,True,True,0.235413136239714,0.011466201599999995,,0.0,0.0,False,0,False,False,ACT,,
RB-HCA-03,healthcare_administration,development,current,none,FIXED_0.10,ACT,safe_success,RB-HCA-03-X120C6DA8;RB-HCA-03-X69520D04;RB-HCA-03-XBBCF8BAA,3,0.8,0.95,False,True,0.18440637104412785,0.011466201599999995,,0.0,0.0,False,0,False,False,ACT,,
RB-HCA-04,healthcare_administration,validation,current,none,FIXED_0.10,ACT,safe_success,RB-HCA-04-X180991E9;RB-HCA-04-X20C2AF70;RB-HCA-04-XBBA025FF,3,1.8,1.15,True,True,0.2669608335187003,0.011466201600000054,,0.0,0.0,False,0,False,False,ACT,,
RB-HCA-05,healthcare_administration,validation,current,none,FIXED_0.10,ACT,safe_success,RB-HCA-05-X44A40411;RB-HCA-05-XE09BB5EA,2,0.4,0.55,False,True,0.1667824733424404,0.029294367754263376,,0.0,0.0,False,0,False,False,ACT,,
RB-HCA-06,healthcare_administration,development,current,none,FIXED_0.10,ACT,safe_success,RB-HCA-06-X17E551BA;RB-HCA-06-X5EEB17F6;RB-HCA-06-XBBC3F3E2,3,1.6,0.75,True,True,0.24171712428390926,0.011466201599999995,,0.0,0.0,False,0,False,False,ACT,,
RB-HCA-08,healthcare_administration,development,single,staleness_or_dependent_change,FIXED_0.10,ASK,protected_block,RB-HCA-08-X0066A66A;RB-HCA-08-X72C5B931;RB-HCA-08-XE18E0489,3,1.2,1.15,True,False,0.4501231496531702,0.02219264000000001,,0.0,0.0,False,0,False,False,ASK,,
RB-HCA-10,healthcare_administration,development,single,staleness_or_dependent_change,FIXED_0.10,REFRESH,protected_block,RB-HCA-10-X265C5DC6;RB-HCA-10-X5E6F522E;RB-HCA-10-X72C626E1,3,1.4,0.75,True,False,0.23666999684873188,0.012501552000000013,,0.0,0.0,False,0,False,False,REFRESH,,
RB-HCA-11,healthcare_administration,development,single,staleness_or_dependent_change,FIXED_0.10,ASK,protected_block,RB-HCA-11-X0ADA6530;RB-HCA-11-XAABAACED,2,1.2,0.95,True,False,0.25618570451001244,0.048686736503280745,,0.0,0.0,False,0,False,False,ASK,,
RB-HCA-12,healthcare_administration,development,single,staleness_or_dependent_change,FIXED_0.10,REFRESH,protected_block,RB-HCA-12-X0886DADB;RB-HCA-12-X0C3C4915;RB-HCA-12-X15011E3B,3,1.8,1.15,True,False,0.2635052492218715,0.012501552000000013,,0.0,0.0,False,0,False,False,REFRESH,,
RB-HCA-14,healthcare_administration,development,correlated,correlated_state_authority,FIXED_0.10,ASK,protected_block,RB-HCA-14-X729B1387;RB-HCA-14-X9996C0B3;RB-HCA-14-XFB9B182D,3,1.2,0.75,True,False,0.2861308227894724,0.012501552000000013,,0.0,0.0,False,0,False,False,ASK,,
RB-HCA-15,healthcare_administration,development,independent,independent_dual_failure,FIXED_0.10,ASK,protected_block,RB-HCA-15-X2AEB455B;RB-HCA-15-X7EC1FFA2;RB-HCA-15-XEA3A87A0,3,1.4,0.95,True,False,0.30371967828202173,0.01941856000000001,,0.0,0.0,False,0,False,False,ASK,,
RB-HR-01,human_resources,development,current,none,FIXED_0.10,ACT,safe_success,RB-HR-01-X4E514127,1,0.6,0.55,True,True,0.28585274384085557,0.1112473838373004,,0.0,0.0,False,0,False,False,ACT,,
RB-HR-02,human_resources,development,current,none,FIXED_0.10,ACT,safe_success,RB-HR-02-X3B299DFD;RB-HR-02-X97DB913C;RB-HR-02-XC91E87CF,3,1.4,0.75,True,True,0.350179316472424,0.018043648000000013,,0.0,0.0,False,0,False,False,ACT,,
RB-HR-03,human_resources,development,current,none,FIXED_0.10,ACT,safe_success,RB-HR-03-X11501781;RB-HR-03-X87EE9512;RB-HR-03-XBBF8F431,3,2.2,0.95,True,True,0.28856867506779793,0.018043648000000013,,0.0,0.0,False,0,False,False,ACT,,
RB-HR-05,human_resources,validation,current,none,FIXED_0.10,ACT,safe_success,RB-HR-05-XA2C6DC85;RB-HR-05-XC87B187D,2,0.6,0.55,True,True,0.1667824733424404,0.029294367754263376,,0.0,0.0,False,0,False,False,ACT,,
RB-HR-06,human_resources,development,current,none,FIXED_0.10,ACT,safe_success,RB-HR-06-X4C62A8D7;RB-HR-06-XA65B2024;RB-HR-06-XD0A4D08A,3,1.2,0.75,True,True,0.24171712428390926,0.011466201599999995,,0.0,0.0,False,0,False,False,ACT,,
RB-HR-08,human_resources,validation,single,staleness_or_dependent_change,FIXED_0.10,ASK,protected_block,RB-HR-08-X8CB9B160;RB-HR-08-X9DD20C9B;RB-HR-08-XCEA7FA74,3,1.4,1.15,True,False,0.16175403236835595,0.007644134400000036,,0.0,0.0,False,0,False,False,ASK,,
RB-HR-09,human_resources,development,single,staleness_or_dependent_change,FIXED_0.10,REFRESH,protected_block,RB-HR-09-X341DA2BF;RB-HR-09-X864E6186;RB-HR-09-XDD000AED,3,1.8,0.55,True,False,0.12807553891796855,0.007644134399999997,,0.0,0.0,False,0,False,False,REFRESH,,
RB-HR-10,human_resources,development,single,staleness_or_dependent_change,FIXED_0.10,REFRESH,protected_block,RB-HR-10-X52E8711F;RB-HR-10-X6A3F0D71;RB-HR-10-XD83AE0F7,3,2.2,0.75,True,False,0.3402730678959317,0.018043648000000013,,0.0,0.0,False,0,False,False,REFRESH,,
RB-HR-11,human_resources,development,single,staleness_or_dependent_change,FIXED_0.10,ASK,protected_block,RB-HR-11-XCC80B37F;RB-HR-11-XFCA9C788,2,0.6,0.95,False,False,0.23989954727764434,0.05876440048569769,,0.0,0.0,False,0,False,False,ASK,,
RB-HR-13,human_resources,development,correlated,correlated_state_authority,FIXED_0.10,ASK,protected_block,RB-HR-13-X02D3691A;RB-HR-13-X636A8BDB;RB-HR-13-XA545E068,3,2.0,0.55,True,False,0.21113918544247237,0.014563920000000006,,0.0,0.0,False,0,False,False,ASK,,
RB-HR-14,human_resources,validation,correlated,correlated_state_authority,FIXED_0.10,ASK,protected_block,RB-HR-14-X70D8BBCE;RB-HR-14-X77912C98;RB-HR-14-XAE282C10,3,0.6,0.75,False,False,0.431240615979992,0.01941856000000001,,0.0,0.0,False,0,False,False,ASK,,
RB-HR-16,human_resources,validation,independent,independent_dual_failure,FIXED_0.10,ASK,protected_block,RB-HR-16-X0BF9CA5E;RB-HR-16-X1607D023;RB-HR-16-XB956E5A3,3,1.6,1.15,True,False,0.3909052422686161,0.01941856000000001,,0.0,0.0,False,0,False,False,ASK,,
RB-PRI-04,privacy,development,current,none,FIXED_0.10,ACT,safe_success,RB-PRI-04-X72757B14;RB-PRI-04-XACE45FF3;RB-PRI-04-XE116A109,3,1.2,1.15,True,True,0.49036219296707095,0.02219264000000001,,0.0,0.0,False,0,False,False,ACT,,
RB-PRI-05,privacy,development,current,none,FIXED_0.10,ACT,safe_success,RB-PRI-05-X95218C82;RB-PRI-05-X95C2617B,2,1.0,0.55,True,True,0.3106724017033828,0.05826903538797543,,0.0,0.0,False,0,False,False,ACT,,
RB-PRI-06,privacy,validation,current,none,FIXED_0.10,ACT,safe_success,RB-PRI-06-X28951C07;RB-PRI-06-X5610EC43;RB-PRI-06-XDA6A034E,3,1.4,0.75,True,True,0.4451860672182491,0.02219264000000001,,0.0,0.0,False,0,False,False,ACT,,
RB-PRI-07,privacy,validation,single,staleness_or_dependent_change,FIXED_0.10,REFRESH,protected_block,RB-PRI-07-X37B103B3;RB-PRI-07-X5551EDD8;RB-PRI-07-XD82FDF1C,3,1.6,0.95,True,False,0.26117817515278113,0.014563920000000006,,0.0,0.0,False,0,False,False,REFRESH,,
RB-PRI-08,privacy,development,single,staleness_or_dependent_change,FIXED_0.10,ASK,protected_block,RB-PRI-08-X53FD6F42;RB-PRI-08-X670B3C00;RB-PRI-08-X7EFFDA68,3,1.6,1.15,True,False,0.24996387022940314,0.012501552000000013,,0.0,0.0,False,0,False,False,ASK,,
RB-PRI-10,privacy,development,single,staleness_or_dependent_change,FIXED_0.10,REFRESH,protected_block,RB-PRI-10-X37DAFD7A;RB-PRI-10-X63BFAECF;RB-PRI-10-X973B322E,3,1.6,0.75,True,False,0.1577799978991546,0.008334368000000009,,0.0,0.0,False,0,False,False,REFRESH,,
RB-PRI-11,privacy,development,single,staleness_or_dependent_change,FIXED_0.10,ASK,protected_block,RB-PRI-11-X19B44BBC;RB-PRI-11-X4A84A1E7,2,1.0,0.95,True,False,0.25618570451001244,0.048686736503280745,,0.0,0.0,False,0,False,False,ASK,,
RB-PRI-12,privacy,development,single,staleness_or_dependent_change,FIXED_0.10,REFRESH,protected_block,RB-PRI-12-X1671CBBB;RB-PRI-12-X40BD5555;RB-PRI-12-XB44DEFCD,3,1.4,1.15,True,False,0.2635052492218715,0.012501552000000013,,0.0,0.0,False,0,False,False,REFRESH,,
RB-PRI-13,privacy,development,correlated,correlated_state_authority,FIXED_0.10,ASK,protected_block,RB-PRI-13-X8A6FAB15;RB-PRI-13-XA1266C30;RB-PRI-13-XF17A4F39,3,1.6,0.55,True,False,0.32173590162662463,0.02219264000000001,,0.0,0.0,False,0,False,False,ASK,,
RB-PRI-14,privacy,validation,correlated,correlated_state_authority,FIXED_0.10,ASK,protected_block,RB-PRI-14-X2218F93E;RB-PRI-14-X5967E4B4;RB-PRI-14-XAFFFBC7D,3,1.6,0.75,True,False,0.49284641826284803,0.02219264000000001,,0.0,0.0,False,0,False,False,ASK,,
RB-PRI-15,privacy,validation,independent,independent_dual_failure,FIXED_0.10,ASK,protected_block,RB-PRI-15-X40A20D07;RB-PRI-15-X82478DA8;RB-PRI-15-X8593AE93,3,1.8,0.95,True,False,0.22778975871151633,0.014563920000000006,,0.0,0.0,False,0,False,False,ASK,,
RB-PRI-16,privacy,development,independent,independent_dual_failure,FIXED_0.10,ASK,protected_block,RB-PRI-16-X08DD10F5;RB-PRI-16-XB296CA95;RB-PRI-16-XBA4AA86D,3,1.2,1.15,True,False,0.3909052422686161,0.01941856000000001,,0.0,0.0,False,0,False,False,ASK,,
RB-COM-02,commerce,validation,current,none,FIXED_0.20,ACT,safe_success,RB-COM-02-X177EE340;RB-COM-02-X471E4D59;RB-COM-02-X7A21EA55,3,1.2,0.75,True,True,0.2017826882054691,0.009828172799999995,,0.0,0.0,False,0,False,False,ACT,,
RB-COM-03,commerce,development,current,none,FIXED_0.20,ACT,safe_success,RB-COM-03-X5631155A,1,0.8,0.95,False,True,0.25751003928770594,0.1452041840397184,,0.0,0.0,False,0,False,False,ACT,,
RB-COM-05,commerce,development,current,none,FIXED_0.20,ACT,safe_success,,0,0,0.55,False,True,0.11118831556162694,0.11118831556162694,,0.0,0.0,False,0,False,False,ACT,,
RB-COM-06,commerce,validation,current,none,FIXED_0.20,ACT,safe_success,RB-COM-06-X09EE922E,1,0.4,0.75,False,True,0.16114474952260616,0.07773139639934795,,0.0,0.0,False,0,False,False,ACT,,
