bottleneck_accuracy,changed_paths,config_sha256,configuration_id,mechanism_id,mechanism_state,primary_metric,replication_id,seed_namespace,status,world_id
0.36407679218320194,"[""$.demand_models[1].role_pool_id"", ""$.demand_models[2].role_pool_id"", ""$.demand_models[3].role_pool_id"", ""$.demand_models[5].role_pool_id"", ""$.demand_models[6].role_pool_id"", ""$.demand_models[7].role_pool_id"", ""$.gate_definitions[0].accountable_role_pool_id"", ""$.lifecycle_stages[1].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[2].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[3].eligible_role_pool_ids[0]"", ""$.role_pools""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_sp,multi_role_structure,baseline,0.0,11,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
1.0,"[""$.demand_models[1].role_pool_id"", ""$.demand_models[2].role_pool_id"", ""$.demand_models[3].role_pool_id"", ""$.demand_models[5].role_pool_id"", ""$.demand_models[6].role_pool_id"", ""$.demand_models[7].role_pool_id"", ""$.gate_definitions[0].accountable_role_pool_id"", ""$.lifecycle_stages[1].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[2].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[3].eligible_role_pool_ids[0]"", ""$.role_pools""]",95e6a625a098346d0e8d8e99137cdc8d1a79cd869877b4da4e9150a47116ecc0,g4b_development:world_sp,multi_role_structure,ablated,0.5833333333333333,11,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.36893333665382216,"[""$.demand_models[1].role_pool_id"", ""$.demand_models[2].role_pool_id"", ""$.demand_models[3].role_pool_id"", ""$.demand_models[5].role_pool_id"", ""$.demand_models[6].role_pool_id"", ""$.demand_models[7].role_pool_id"", ""$.gate_definitions[0].accountable_role_pool_id"", ""$.lifecycle_stages[1].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[2].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[3].eligible_role_pool_ids[0]"", ""$.role_pools""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_sp,multi_role_structure,baseline,0.0,12,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
1.0,"[""$.demand_models[1].role_pool_id"", ""$.demand_models[2].role_pool_id"", ""$.demand_models[3].role_pool_id"", ""$.demand_models[5].role_pool_id"", ""$.demand_models[6].role_pool_id"", ""$.demand_models[7].role_pool_id"", ""$.gate_definitions[0].accountable_role_pool_id"", ""$.lifecycle_stages[1].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[2].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[3].eligible_role_pool_ids[0]"", ""$.role_pools""]",95e6a625a098346d0e8d8e99137cdc8d1a79cd869877b4da4e9150a47116ecc0,g4b_development:world_sp,multi_role_structure,ablated,0.0,12,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.3709945414735391,"[""$.demand_models[1].role_pool_id"", ""$.demand_models[2].role_pool_id"", ""$.demand_models[3].role_pool_id"", ""$.demand_models[5].role_pool_id"", ""$.demand_models[6].role_pool_id"", ""$.demand_models[7].role_pool_id"", ""$.gate_definitions[0].accountable_role_pool_id"", ""$.lifecycle_stages[1].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[2].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[3].eligible_role_pool_ids[0]"", ""$.role_pools""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_sp,multi_role_structure,baseline,0.0,13,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
1.0,"[""$.demand_models[1].role_pool_id"", ""$.demand_models[2].role_pool_id"", ""$.demand_models[3].role_pool_id"", ""$.demand_models[5].role_pool_id"", ""$.demand_models[6].role_pool_id"", ""$.demand_models[7].role_pool_id"", ""$.gate_definitions[0].accountable_role_pool_id"", ""$.lifecycle_stages[1].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[2].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[3].eligible_role_pool_ids[0]"", ""$.role_pools""]",95e6a625a098346d0e8d8e99137cdc8d1a79cd869877b4da4e9150a47116ecc0,g4b_development:world_sp,multi_role_structure,ablated,0.5833333333333333,13,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.3555403845817692,"[""$.demand_models[1].role_pool_id"", ""$.demand_models[2].role_pool_id"", ""$.demand_models[3].role_pool_id"", ""$.demand_models[5].role_pool_id"", ""$.demand_models[6].role_pool_id"", ""$.demand_models[7].role_pool_id"", ""$.gate_definitions[0].accountable_role_pool_id"", ""$.lifecycle_stages[1].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[2].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[3].eligible_role_pool_ids[0]"", ""$.role_pools""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_sp,multi_role_structure,baseline,0.0,14,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
1.0,"[""$.demand_models[1].role_pool_id"", ""$.demand_models[2].role_pool_id"", ""$.demand_models[3].role_pool_id"", ""$.demand_models[5].role_pool_id"", ""$.demand_models[6].role_pool_id"", ""$.demand_models[7].role_pool_id"", ""$.gate_definitions[0].accountable_role_pool_id"", ""$.lifecycle_stages[1].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[2].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[3].eligible_role_pool_ids[0]"", ""$.role_pools""]",95e6a625a098346d0e8d8e99137cdc8d1a79cd869877b4da4e9150a47116ecc0,g4b_development:world_sp,multi_role_structure,ablated,0.5833333333333333,14,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.3819514013737602,"[""$.demand_models[1].role_pool_id"", ""$.demand_models[2].role_pool_id"", ""$.demand_models[3].role_pool_id"", ""$.demand_models[5].role_pool_id"", ""$.demand_models[6].role_pool_id"", ""$.demand_models[7].role_pool_id"", ""$.gate_definitions[0].accountable_role_pool_id"", ""$.lifecycle_stages[1].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[2].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[3].eligible_role_pool_ids[0]"", ""$.role_pools""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_sp,multi_role_structure,baseline,0.0,15,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
1.0,"[""$.demand_models[1].role_pool_id"", ""$.demand_models[2].role_pool_id"", ""$.demand_models[3].role_pool_id"", ""$.demand_models[5].role_pool_id"", ""$.demand_models[6].role_pool_id"", ""$.demand_models[7].role_pool_id"", ""$.gate_definitions[0].accountable_role_pool_id"", ""$.lifecycle_stages[1].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[2].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[3].eligible_role_pool_ids[0]"", ""$.role_pools""]",95e6a625a098346d0e8d8e99137cdc8d1a79cd869877b4da4e9150a47116ecc0,g4b_development:world_sp,multi_role_structure,ablated,0.5833333333333333,15,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.38181994562554017,"[""$.demand_models[1].role_pool_id"", ""$.demand_models[2].role_pool_id"", ""$.demand_models[3].role_pool_id"", ""$.demand_models[5].role_pool_id"", ""$.demand_models[6].role_pool_id"", ""$.demand_models[7].role_pool_id"", ""$.gate_definitions[0].accountable_role_pool_id"", ""$.lifecycle_stages[1].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[2].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[3].eligible_role_pool_ids[0]"", ""$.role_pools""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_sp,multi_role_structure,baseline,0.0,16,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
1.0,"[""$.demand_models[1].role_pool_id"", ""$.demand_models[2].role_pool_id"", ""$.demand_models[3].role_pool_id"", ""$.demand_models[5].role_pool_id"", ""$.demand_models[6].role_pool_id"", ""$.demand_models[7].role_pool_id"", ""$.gate_definitions[0].accountable_role_pool_id"", ""$.lifecycle_stages[1].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[2].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[3].eligible_role_pool_ids[0]"", ""$.role_pools""]",95e6a625a098346d0e8d8e99137cdc8d1a79cd869877b4da4e9150a47116ecc0,g4b_development:world_sp,multi_role_structure,ablated,0.0,16,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.36799578365916824,"[""$.demand_models[1].role_pool_id"", ""$.demand_models[2].role_pool_id"", ""$.demand_models[3].role_pool_id"", ""$.demand_models[5].role_pool_id"", ""$.demand_models[6].role_pool_id"", ""$.demand_models[7].role_pool_id"", ""$.gate_definitions[0].accountable_role_pool_id"", ""$.lifecycle_stages[1].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[2].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[3].eligible_role_pool_ids[0]"", ""$.role_pools""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_sp,multi_role_structure,baseline,0.0,17,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
1.0,"[""$.demand_models[1].role_pool_id"", ""$.demand_models[2].role_pool_id"", ""$.demand_models[3].role_pool_id"", ""$.demand_models[5].role_pool_id"", ""$.demand_models[6].role_pool_id"", ""$.demand_models[7].role_pool_id"", ""$.gate_definitions[0].accountable_role_pool_id"", ""$.lifecycle_stages[1].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[2].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[3].eligible_role_pool_ids[0]"", ""$.role_pools""]",95e6a625a098346d0e8d8e99137cdc8d1a79cd869877b4da4e9150a47116ecc0,g4b_development:world_sp,multi_role_structure,ablated,0.0,17,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.3729341343785169,"[""$.demand_models[1].role_pool_id"", ""$.demand_models[2].role_pool_id"", ""$.demand_models[3].role_pool_id"", ""$.demand_models[5].role_pool_id"", ""$.demand_models[6].role_pool_id"", ""$.demand_models[7].role_pool_id"", ""$.gate_definitions[0].accountable_role_pool_id"", ""$.lifecycle_stages[1].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[2].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[3].eligible_role_pool_ids[0]"", ""$.role_pools""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_sp,multi_role_structure,baseline,0.0,18,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
1.0,"[""$.demand_models[1].role_pool_id"", ""$.demand_models[2].role_pool_id"", ""$.demand_models[3].role_pool_id"", ""$.demand_models[5].role_pool_id"", ""$.demand_models[6].role_pool_id"", ""$.demand_models[7].role_pool_id"", ""$.gate_definitions[0].accountable_role_pool_id"", ""$.lifecycle_stages[1].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[2].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[3].eligible_role_pool_ids[0]"", ""$.role_pools""]",95e6a625a098346d0e8d8e99137cdc8d1a79cd869877b4da4e9150a47116ecc0,g4b_development:world_sp,multi_role_structure,ablated,0.5833333333333333,18,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.38837887673433225,"[""$.demand_models[1].role_pool_id"", ""$.demand_models[2].role_pool_id"", ""$.demand_models[3].role_pool_id"", ""$.demand_models[5].role_pool_id"", ""$.demand_models[6].role_pool_id"", ""$.demand_models[7].role_pool_id"", ""$.gate_definitions[0].accountable_role_pool_id"", ""$.lifecycle_stages[1].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[2].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[3].eligible_role_pool_ids[0]"", ""$.role_pools""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_sp,multi_role_structure,baseline,0.0,19,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
1.0,"[""$.demand_models[1].role_pool_id"", ""$.demand_models[2].role_pool_id"", ""$.demand_models[3].role_pool_id"", ""$.demand_models[5].role_pool_id"", ""$.demand_models[6].role_pool_id"", ""$.demand_models[7].role_pool_id"", ""$.gate_definitions[0].accountable_role_pool_id"", ""$.lifecycle_stages[1].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[2].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[3].eligible_role_pool_ids[0]"", ""$.role_pools""]",95e6a625a098346d0e8d8e99137cdc8d1a79cd869877b4da4e9150a47116ecc0,g4b_development:world_sp,multi_role_structure,ablated,0.5833333333333333,19,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.39120549245859015,"[""$.demand_models[1].role_pool_id"", ""$.demand_models[2].role_pool_id"", ""$.demand_models[3].role_pool_id"", ""$.demand_models[5].role_pool_id"", ""$.demand_models[6].role_pool_id"", ""$.demand_models[7].role_pool_id"", ""$.gate_definitions[0].accountable_role_pool_id"", ""$.lifecycle_stages[1].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[2].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[3].eligible_role_pool_ids[0]"", ""$.role_pools""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_sp,multi_role_structure,baseline,0.0,20,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
1.0,"[""$.demand_models[1].role_pool_id"", ""$.demand_models[2].role_pool_id"", ""$.demand_models[3].role_pool_id"", ""$.demand_models[5].role_pool_id"", ""$.demand_models[6].role_pool_id"", ""$.demand_models[7].role_pool_id"", ""$.gate_definitions[0].accountable_role_pool_id"", ""$.lifecycle_stages[1].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[2].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[3].eligible_role_pool_ids[0]"", ""$.role_pools""]",95e6a625a098346d0e8d8e99137cdc8d1a79cd869877b4da4e9150a47116ecc0,g4b_development:world_sp,multi_role_structure,ablated,0.0,20,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.36191140801025057,"[""$.demand_models[1].role_pool_id"", ""$.demand_models[2].role_pool_id"", ""$.demand_models[3].role_pool_id"", ""$.demand_models[5].role_pool_id"", ""$.demand_models[6].role_pool_id"", ""$.demand_models[7].role_pool_id"", ""$.gate_definitions[0].accountable_role_pool_id"", ""$.lifecycle_stages[1].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[2].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[3].eligible_role_pool_ids[0]"", ""$.role_pools""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_sp,multi_role_structure,baseline,0.0,21,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
1.0,"[""$.demand_models[1].role_pool_id"", ""$.demand_models[2].role_pool_id"", ""$.demand_models[3].role_pool_id"", ""$.demand_models[5].role_pool_id"", ""$.demand_models[6].role_pool_id"", ""$.demand_models[7].role_pool_id"", ""$.gate_definitions[0].accountable_role_pool_id"", ""$.lifecycle_stages[1].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[2].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[3].eligible_role_pool_ids[0]"", ""$.role_pools""]",95e6a625a098346d0e8d8e99137cdc8d1a79cd869877b4da4e9150a47116ecc0,g4b_development:world_sp,multi_role_structure,ablated,0.0,21,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.37817180248320337,"[""$.demand_models[1].role_pool_id"", ""$.demand_models[2].role_pool_id"", ""$.demand_models[3].role_pool_id"", ""$.demand_models[5].role_pool_id"", ""$.demand_models[6].role_pool_id"", ""$.demand_models[7].role_pool_id"", ""$.gate_definitions[0].accountable_role_pool_id"", ""$.lifecycle_stages[1].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[2].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[3].eligible_role_pool_ids[0]"", ""$.role_pools""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_sp,multi_role_structure,baseline,0.0,22,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
1.0,"[""$.demand_models[1].role_pool_id"", ""$.demand_models[2].role_pool_id"", ""$.demand_models[3].role_pool_id"", ""$.demand_models[5].role_pool_id"", ""$.demand_models[6].role_pool_id"", ""$.demand_models[7].role_pool_id"", ""$.gate_definitions[0].accountable_role_pool_id"", ""$.lifecycle_stages[1].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[2].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[3].eligible_role_pool_ids[0]"", ""$.role_pools""]",95e6a625a098346d0e8d8e99137cdc8d1a79cd869877b4da4e9150a47116ecc0,g4b_development:world_sp,multi_role_structure,ablated,0.0,22,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.36741204440364017,"[""$.demand_models[1].role_pool_id"", ""$.demand_models[2].role_pool_id"", ""$.demand_models[3].role_pool_id"", ""$.demand_models[5].role_pool_id"", ""$.demand_models[6].role_pool_id"", ""$.demand_models[7].role_pool_id"", ""$.gate_definitions[0].accountable_role_pool_id"", ""$.lifecycle_stages[1].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[2].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[3].eligible_role_pool_ids[0]"", ""$.role_pools""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_sp,multi_role_structure,baseline,0.0,23,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
1.0,"[""$.demand_models[1].role_pool_id"", ""$.demand_models[2].role_pool_id"", ""$.demand_models[3].role_pool_id"", ""$.demand_models[5].role_pool_id"", ""$.demand_models[6].role_pool_id"", ""$.demand_models[7].role_pool_id"", ""$.gate_definitions[0].accountable_role_pool_id"", ""$.lifecycle_stages[1].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[2].eligible_role_pool_ids[0]"", ""$.lifecycle_stages[3].eligible_role_pool_ids[0]"", ""$.role_pools""]",95e6a625a098346d0e8d8e99137cdc8d1a79cd869877b4da4e9150a47116ecc0,g4b_development:world_sp,multi_role_structure,ablated,0.0,23,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.3582582814241519,"[""$.role_pools[0].concurrent_servers"", ""$.role_pools[1].concurrent_servers"", ""$.role_pools[2].concurrent_servers"", ""$.role_pools[3].concurrent_servers""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_hie,queues,baseline,0.5833333333333333,0,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_hie
0.3680155452467452,"[""$.role_pools[0].concurrent_servers"", ""$.role_pools[1].concurrent_servers"", ""$.role_pools[2].concurrent_servers"", ""$.role_pools[3].concurrent_servers""]",5422a635164246bd60cd4c160c123a5116c68ccd990fc1292b7ff9d437683be6,g4b_development:world_hie,queues,ablated,0.08333333333333337,0,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_hie
0.3522601859347265,"[""$.role_pools[0].concurrent_servers"", ""$.role_pools[1].concurrent_servers"", ""$.role_pools[2].concurrent_servers"", ""$.role_pools[3].concurrent_servers""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_hie,queues,baseline,0.0,1,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_hie
0.36163012181096416,"[""$.role_pools[0].concurrent_servers"", ""$.role_pools[1].concurrent_servers"", ""$.role_pools[2].concurrent_servers"", ""$.role_pools[3].concurrent_servers""]",5422a635164246bd60cd4c160c123a5116c68ccd990fc1292b7ff9d437683be6,g4b_development:world_hie,queues,ablated,0.0,1,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_hie
0.37121792495843264,"[""$.role_pools[0].concurrent_servers"", ""$.role_pools[1].concurrent_servers"", ""$.role_pools[2].concurrent_servers"", ""$.role_pools[3].concurrent_servers""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_hie,queues,baseline,0.08333333333333337,2,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_hie
0.3697835854105628,"[""$.role_pools[0].concurrent_servers"", ""$.role_pools[1].concurrent_servers"", ""$.role_pools[2].concurrent_servers"", ""$.role_pools[3].concurrent_servers""]",5422a635164246bd60cd4c160c123a5116c68ccd990fc1292b7ff9d437683be6,g4b_development:world_hie,queues,ablated,0.08333333333333337,2,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_hie
0.3793074088186532,"[""$.role_pools[0].concurrent_servers"", ""$.role_pools[1].concurrent_servers"", ""$.role_pools[2].concurrent_servers"", ""$.role_pools[3].concurrent_servers""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_hie,queues,baseline,0.0,3,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_hie
0.38480614046059314,"[""$.role_pools[0].concurrent_servers"", ""$.role_pools[1].concurrent_servers"", ""$.role_pools[2].concurrent_servers"", ""$.role_pools[3].concurrent_servers""]",5422a635164246bd60cd4c160c123a5116c68ccd990fc1292b7ff9d437683be6,g4b_development:world_hie,queues,ablated,0.0,3,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_hie
0.3935756789561316,"[""$.role_pools[0].concurrent_servers"", ""$.role_pools[1].concurrent_servers"", ""$.role_pools[2].concurrent_servers"", ""$.role_pools[3].concurrent_servers""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_hie,queues,baseline,0.5833333333333333,4,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_hie
0.3776103463362505,"[""$.role_pools[0].concurrent_servers"", ""$.role_pools[1].concurrent_servers"", ""$.role_pools[2].concurrent_servers"", ""$.role_pools[3].concurrent_servers""]",5422a635164246bd60cd4c160c123a5116c68ccd990fc1292b7ff9d437683be6,g4b_development:world_hie,queues,ablated,0.0,4,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_hie
0.3629816424923773,"[""$.role_pools[0].concurrent_servers"", ""$.role_pools[1].concurrent_servers"", ""$.role_pools[2].concurrent_servers"", ""$.role_pools[3].concurrent_servers""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_hie,queues,baseline,0.16666666666666663,5,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_hie
0.3817121603668093,"[""$.role_pools[0].concurrent_servers"", ""$.role_pools[1].concurrent_servers"", ""$.role_pools[2].concurrent_servers"", ""$.role_pools[3].concurrent_servers""]",5422a635164246bd60cd4c160c123a5116c68ccd990fc1292b7ff9d437683be6,g4b_development:world_hie,queues,ablated,0.16666666666666663,5,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_hie
0.36561800168570185,"[""$.role_pools[0].concurrent_servers"", ""$.role_pools[1].concurrent_servers"", ""$.role_pools[2].concurrent_servers"", ""$.role_pools[3].concurrent_servers""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_hie,queues,baseline,0.0,6,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_hie
0.37810831069881123,"[""$.role_pools[0].concurrent_servers"", ""$.role_pools[1].concurrent_servers"", ""$.role_pools[2].concurrent_servers"", ""$.role_pools[3].concurrent_servers""]",5422a635164246bd60cd4c160c123a5116c68ccd990fc1292b7ff9d437683be6,g4b_development:world_hie,queues,ablated,0.5833333333333333,6,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_hie
0.34587510664285676,"[""$.role_pools[0].concurrent_servers"", ""$.role_pools[1].concurrent_servers"", ""$.role_pools[2].concurrent_servers"", ""$.role_pools[3].concurrent_servers""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_hie,queues,baseline,0.0,7,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_hie
0.39308526792255427,"[""$.role_pools[0].concurrent_servers"", ""$.role_pools[1].concurrent_servers"", ""$.role_pools[2].concurrent_servers"", ""$.role_pools[3].concurrent_servers""]",5422a635164246bd60cd4c160c123a5116c68ccd990fc1292b7ff9d437683be6,g4b_development:world_hie,queues,ablated,0.0,7,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_hie
0.38912193828546715,"[""$.role_pools[0].concurrent_servers"", ""$.role_pools[1].concurrent_servers"", ""$.role_pools[2].concurrent_servers"", ""$.role_pools[3].concurrent_servers""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_hie,queues,baseline,0.0,8,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_hie
0.3621927331981012,"[""$.role_pools[0].concurrent_servers"", ""$.role_pools[1].concurrent_servers"", ""$.role_pools[2].concurrent_servers"", ""$.role_pools[3].concurrent_servers""]",5422a635164246bd60cd4c160c123a5116c68ccd990fc1292b7ff9d437683be6,g4b_development:world_hie,queues,ablated,0.0,8,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_hie
0.40422513845420865,"[""$.role_pools[0].concurrent_servers"", ""$.role_pools[1].concurrent_servers"", ""$.role_pools[2].concurrent_servers"", ""$.role_pools[3].concurrent_servers""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_hie,queues,baseline,0.0,9,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_hie
0.3946390460132674,"[""$.role_pools[0].concurrent_servers"", ""$.role_pools[1].concurrent_servers"", ""$.role_pools[2].concurrent_servers"", ""$.role_pools[3].concurrent_servers""]",5422a635164246bd60cd4c160c123a5116c68ccd990fc1292b7ff9d437683be6,g4b_development:world_hie,queues,ablated,0.0,9,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_hie
0.37325476707002936,"[""$.role_pools[0].concurrent_servers"", ""$.role_pools[1].concurrent_servers"", ""$.role_pools[2].concurrent_servers"", ""$.role_pools[3].concurrent_servers""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_hie,queues,baseline,0.0,10,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_hie
0.3819135900392988,"[""$.role_pools[0].concurrent_servers"", ""$.role_pools[1].concurrent_servers"", ""$.role_pools[2].concurrent_servers"", ""$.role_pools[3].concurrent_servers""]",5422a635164246bd60cd4c160c123a5116c68ccd990fc1292b7ff9d437683be6,g4b_development:world_hie,queues,ablated,0.0,10,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_hie
0.3640767921832018,"[""$.role_pools[0].concurrent_servers"", ""$.role_pools[1].concurrent_servers"", ""$.role_pools[2].concurrent_servers"", ""$.role_pools[3].concurrent_servers""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_hie,queues,baseline,0.08333333333333337,11,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_hie
